id,sis_id,pre_iso_ortho_gs_response,pre_iso_ortho_gs_score,pre_ortho_iso_gs_response,pre_ortho_iso_gs_score,pre_iso_ortho_hz_response,pre_iso_ortho_hz_score,pre_iso_ortho_hz_front_response,pre_iso_ortho_hz_front_score,pre_iso_ortho_hz_top_response,pre_iso_ortho_hz_top_score,pre_ortho_iso_hz_response,pre_ortho_iso_hz_score,pre_total_score,pre_total_split_score,post_iso_ortho_gs_response,post_iso_ortho_gs_score,post_ortho_iso_gs_response,post_ortho_iso_gs_score,post_iso_ortho_hz_response,post_iso_ortho_hz_score,post_iso_ortho_hz_front_response,post_iso_ortho_hz_front_score,post_iso_ortho_hz_top_response,post_iso_ortho_hz_top_score,post_ortho_iso_hz_response,post_ortho_iso_hz_score,post_total_score,post_total_split_score,pre_post_total_score_diff,pre_post_total_split_score_diff
258272,285238574,A,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"B,N",0,B,0,N,1,H,1,3,4,0,0
252185,140899574,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"L,N",0,L,0,N,1,H,1,3,4,0,0
255545,267892628,A,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,0,0
233476,672823175,D,1,B,1,"J,M",0,J,0,M,1,G,1,3,4,B,1,D,1,"B,N",0,B,0,N,1,H,1,3,4,0,0
270197,699886774,D,1,C,0,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,0,0
220411,965196515,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,0,0
243657,801659640,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,D,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,0,0
256930,351705151,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,0,0
245060,717376015,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"I,O",0,I,0,O,0,H,1,3,3,0,-1
245487,216204741,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,C,0,"G,N",1,G,1,N,1,H,1,3,4,0,0
256673,621939370,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,F,0,3,4,0,0
251952,296899087,D,1,B,1,"B,N",0,B,0,N,0,G,1,3,3,B,1,B,0,"G,N",1,G,1,N,1,H,1,3,4,0,1
260776,766230629,A,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,0,0
246912,193154031,A,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,B,0,"G,N",1,G,1,N,1,H,1,3,4,0,0
244707,415563536,A,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,0,0
250314,153432207,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,0,0
246382,259398582,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,M",0,G,1,M,0,H,1,3,4,0,0
215727,437463130,C,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,M",0,G,1,M,0,H,1,3,4,0,0
254581,857004643,D,1,B,1,"E,M",1,E,1,M,1,J,0,3,4,B,1,D,1,"B,N",0,B,0,N,1,H,1,3,4,0,0
251395,664902207,A,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,0,0
255039,951039025,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,0,0
251649,994319414,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"E,M",0,E,0,M,0,H,1,3,3,0,-1
245244,806889461,D,1,B,1,"E,M",1,E,1,M,1,B,0,3,4,B,1,D,1,"I,O",0,I,0,O,0,H,1,3,3,0,-1
238652,533045115,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"B,N",0,B,0,N,1,H,1,3,4,0,0
227159,394341220,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,,0,3,4,-1,-1
260866,937061600,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,D,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
247350,510161332,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
266679,315356134,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"B,N",0,B,0,N,1,H,1,3,4,-1,-1
254792,285681269,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,D,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
255856,846182292,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
254521,962113956,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,M",0,G,1,M,0,H,1,3,4,-1,-1
246065,753285204,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"B,N",0,B,0,N,1,H,1,3,4,-1,-1
258292,615115260,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,C,0,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
206556,495706241,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
245647,902974586,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
264063,524890966,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,D,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
245231,946468701,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
246771,619395605,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,M",0,G,1,M,0,H,1,3,4,-1,-1
249666,297467251,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,O",0,I,0,O,0,H,1,3,3,-1,-2
260033,848921247,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
249943,122911728,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
256920,327098406,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,D,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
246733,208108223,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
255358,964141467,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,O",0,I,0,O,0,H,1,3,3,-1,-2
257724,786813717,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
250168,344653840,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,M",0,G,1,M,0,H,1,3,4,-1,-1
248230,813493529,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,I,0,3,4,-1,-1
250584,505118794,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
263566,642805718,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
260810,408430567,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
244596,141510153,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,D,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
257849,762267774,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,O",0,I,0,O,0,H,1,3,3,-1,-2
32557,219006556,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,D,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
250907,890411849,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,D,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
265680,850828623,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,O",0,I,0,O,0,H,1,3,3,-1,-2
238258,565536680,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
248875,266999327,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,D,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
225675,774053597,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,O",0,I,0,O,0,H,1,3,3,-1,-2
252005,264535270,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"B,N",0,B,0,N,1,H,1,3,4,-1,-1
272450,394331911,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"F,N",0,F,0,N,1,H,1,3,4,-1,-1
201190,291750267,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
255031,537427364,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
254479,880552803,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"B,N",0,B,0,N,1,H,1,3,4,-1,-1
256741,628239350,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
255347,566237842,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
270882,366510005,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
257680,232987571,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
246660,434313540,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
245107,176884286,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,C,0,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
226230,227206654,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,A,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
244998,221907863,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"B,N",0,B,0,N,1,H,1,3,4,-1,-1
251970,353222583,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"B,N",0,B,0,N,1,H,1,3,4,-1,-1
252580,888873120,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
254266,311994446,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
116395,630621292,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"B,N",0,B,0,N,1,H,1,3,4,-1,-1
257670,839042582,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,F,0,3,4,-1,-1
216470,438857684,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
245458,716861238,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
267027,173059133,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
252620,516650110,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
215829,535169533,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
218079,985103822,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,D,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
242814,723797764,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
256354,722781138,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,B,0,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
250790,889113633,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,M",0,G,1,M,0,H,1,3,4,-1,-1
245299,793944809,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
255479,795452306,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,O",0,I,0,O,0,H,1,3,3,-1,-2
254155,785607380,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
244943,161978642,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
247707,383560858,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,D,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
252254,715387263,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
218020,749996243,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,D,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
211556,207386547,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,G,0,,0,,0,H,1,3,3,-1,-2
252745,933278241,C,0,D,0,"D,M",0,D,0,M,1,B,0,0,1,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,4,4
243954,806648924,C,0,A,0,"B,M",0,B,0,M,1,G,1,1,2,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,3,3
248916,730674236,C,0,A,0,"B,M",0,B,0,M,1,G,1,1,2,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,3,3
233007,687996730,A,0,B,1,"E,M",1,E,1,M,1,J,0,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
267606,142496648,D,1,B,1,"E,N",0,E,1,N,0,,0,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
259349,786281271,C,0,B,1,"G,M",0,G,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
256447,455593007,A,0,B,1,"B,M",0,B,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
208539,822042586,D,1,B,1,"E,N",0,E,1,N,0,K,0,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
258469,866156972,C,0,B,1,"G,M",0,G,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
260606,717768078,A,0,B,1,"G,M",0,G,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
264412,848431280,C,0,B,1,"L,M",0,L,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
252207,683842734,A,0,B,1,"B,M",0,B,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
222285,771527195,C,0,B,1,"B,M",0,B,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
248213,786128314,D,1,B,1,"A,M",0,A,0,M,1,A,0,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
255504,302200077,A,0,B,1,"E,M",1,E,1,M,1,L,0,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
161498,722223187,C,0,B,1,"B,N",0,B,0,N,0,G,1,2,2,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,3
256309,694925973,A,0,B,1,"G,M",0,G,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
242004,682321996,D,1,B,1,"G,M",0,G,0,M,1,D,0,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
257674,613614998,D,1,B,1,"B,M",0,B,0,M,1,J,0,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
257880,952594821,A,0,B,1,"G,M",0,G,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
243801,870181118,D,1,B,1,"L,M",0,L,0,M,1,H,0,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
226635,779986839,A,0,B,1,"G,M",0,G,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
251004,433944287,D,1,C,0,"I,N",0,I,0,N,0,G,1,2,2,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,3
249171,919253908,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
174323,502191590,D,1,B,1,"E,M",1,E,1,M,1,,0,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
254522,846312069,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
255250,665236036,D,1,A,0,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
198953,310198480,B,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
222833,208557643,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
252785,599059157,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
241960,183928988,A,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
257792,820543651,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
272241,826414463,D,1,B,1,"E,N",0,E,1,N,0,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
227914,460465839,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
242891,691231052,D,1,B,1,"E,M",1,E,1,M,1,L,0,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
267141,534741454,C,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
249748,893113548,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
213969,172298642,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
226900,550612636,D,1,B,1,"D,N",0,D,0,N,0,G,1,3,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,2
247168,463667815,D,1,B,1,"K,M",0,K,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
249151,863117038,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
253959,392827382,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
262922,971755539,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
270683,461387529,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
251555,444306176,D,1,B,1,"E,N",0,E,1,N,0,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
244966,232644819,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
263990,842836797,D,1,B,1,"E,N",0,E,1,N,0,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
247698,284314635,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
251146,793865908,D,1,C,0,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
266098,831775626,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
224145,921778425,C,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
248174,696296787,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
245336,118491607,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
242168,733203507,C,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
255252,394951483,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
253019,939061270,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
245046,461813300,A,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
256402,823213455,D,1,D,0,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
245547,127993515,D,1,B,1,"L,M",0,L,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
251184,969458527,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
238272,920147998,D,1,B,1,"E,O",0,E,1,O,0,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
264747,735259867,D,1,B,1,"E,N",0,E,1,N,0,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
250924,163052085,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
220428,774636071,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
